x,y
صدر النائب الفرنسي حركة فرنسا الأبية توماس بورت بيانا طالب الاتحاد الدولي لكرة القدم فيفا بضرورة فرض دقيقة صمت خلال مباريات نهاية الأسبوع تكريما لروح الحكم الدولي الفلسطيني محمد خطاب وأعلن الاتحاد الفلسطيني لكرة القدم الأربعاء استشهاد الحكم الدولي المساعد وزوجته وأطفاله الأربعة جانب عدد آخر أفراد عائلته نتيجة قصف إسرائيلي منزله بدير البلح قطاع غزة وجاء بيان توماس بورت نشره عبر حساباته منصات التواصل الاجتماعي وأمام حجم المجزرة يمكن للمجتمع الدولي والسلطات الرياضية تبقى صامتة الأمم المتحدة والمؤسسات الدولية تعترف بالرياضة باعتبارها رافعة أساسية لتنمية ونشر ثقافة العدالة الشعوب يمنحها دورا حاسما بناء السلام وأضاف البيان أتوجه رسميا بطلب الاتحاد الدولي لكرة القدم للحصول دقيقة صمت ملاعب كرة القدم حول العالم نهاية الأسبوع تكريما لروح محمد خطاب وأصبح خطاب حكما دوليا معتمدا الفيفا عام وشارك التحكيم بعديد البطولات الآسيوية والعربية,1
يحل الهلال السعودي ضيفا مواطنه الاتحاد الثلاثاء ملعب مدينة الملك عبد الله الرياضية إياب ربع نهائي دوري أبطال آسيا لكرة القدم ويبدو الهلال القادم انتصارا متتاليا المسابقات بينها الدوري يتصدره بفارق نقطة النصر مرشحا لتخطي عقبة مواطنه الاتحاد الفوز ذهابا بهدفين نظيفين سجلهما الصربي ألكسندر ميتروفيتش وسالم الدوسري جدول مباريات ربع نهائي دوري أبطال آسيا لكرة القدم وإدراكا لصعوبة المهمة ضد الهلال قرر المدرب الأرجنتيني مارسيلو غاياردو إراحة نجومه خلال الفوز الأخدود المباراة الأخيرة بالدوري المحلي وفضل غاياردو إراحة المغربي عبد الرزاق حمد الله والبرازيلي فابينيو وأبقى المصري أحمد حجازي والبرازيلي رومارينيو مقاعد البدلاء وسيدفع غاياردو بكامل نجوم الفريق وبينهم الفرنسي كريم بنزيمة غاب لقاء الذهاب وقبلها الخسارة الهلال الأول الشهر الحالي ضمن المرحلة الـ الدوري بسبب الإصابة المقابل سيغيب مواطنه نغولو كانتي حصوله بطاقة حمراء خلال الذهاب إثر تدخله العنيف السنغالي خاليدو كوليبالي,1
أمل نابولي الإيطالي التأهل ربع نهائي دوري أبطال أوروبا لكرة القدم عندما يحل ضيفا برشلونة الثلاثاء إياب ثمن نهائي المسابقة القارية العريقة وكانت مواجهة الذهاب ملعب دييغو أرماندو مارادونا بمدينة نابولي انتهت نتيجة التعادل وحرصا تحفيز الفريق الفوز ضد برشلونة الكامب نو وعد رئيس نابولي أوريليو دي لورينتيس لاعبيه بمكافأة استثنائية حال التأهل ربع النهائي وذكرت صحيفة ماركا الإسبانية دي لورينتيس لديه ثقة كبيرة لاعبيه لكنه أراد تقديم مكافأة تبلغ ملايين لحثهم تحقيق إنجاز كبير كتالونيا ويأمل دي لورينتيس استمرار نابولي سباق دوري أبطال أوروبا إنقاذ الموسم المخيب للآمال ولتأمين مكان كأس العالم للأندية ويدرك رئيس نابولي جيدا قيمة الأموال سيجنيها الفريق حال الوصول مونديال الأندية سيحصل الفريق المتأهل حوالي مليون وتضاف إليها مبالغ أخرى مرتبطة بالنتائج وضمن إنتر ويوفنتوس وجودهما البطولة المرموقة يحتاج نابولي للفوز برشلونة للحصول نقطة لتأمين مكانه كأس العالم للأندية وفقد نابولي رسميا لقب الدوري الإيطالي لابتعاده بفارق نقطة إنتر المتصدر مراحل ختام المنافسات,1
أعلن الاتحاد المصري لكرة القدم اليوم الأحد قائمة المنتخب الأول المكونة لاعبا بقيادة مدربه حسام حسن والتي شهدت غياب محمد صلاح مهاجم ليفربول المنافس الدوري الإنجليزي الممتاز لكرة القدم وسيخوض منتخب مصر بطولة ودية بالإمارات مارسآذار الجاري بمشاركة كرواتيا وتونس ونيوزيلندا وتولى حسن الهداف التاريخي لمنتخب بلاده تدريب مصر خلفا للبرتغالي روي فيتوريا الخروج دور الـ لكأس الأمم الأفريقية الخسارة بركلات الترجيح الكونغو الديمقراطية وغاب صلاح التشكيلة الأولى بقيادة المدرب الجديد حسن رغم إعلان الاتحاد انضمامه للقائمة الثاني مارسآذار الجاري وكان صلاح تعرض للإصابة سابقا أثناء تمثيل مصر كأس الأمم الأفريقية الأخيرة وعاد لفريقه أصيب مجددا يشارك كبديل سبارتا براغ الدوري الأوروبي الخميس الماضي,1
عزز مدريد صدارته للدوري الإسباني لكرة القدم وذلك عقب فوزه الكبير ضيفه سيلتا فيغو صفر اليوم الأحد الجولة الـ الليغا ورفع مدريد رصيده نقطة صدارة ترتيب المسابقة بفارق نقاط جيرونا صاحب المركز الثاني نقاط برشلونة صاحب المركز الثالث الجانب الآخر تجمد رصيد سيلتا فيغو نقطة المركز الـ وتقدم مدريد الدقيقة طريق فينيسيوس جونيور سجل فيسنتي جوايتا حارس مرمى سيلتا فيغو الهدف الثاني للريال بالخطأ مرمى فريقه بالدقيقة وسجل كارلوس دومينيغز لاعب سيلتا فيغو الهدف الثالث للريال بالخطأ مرمى فريقه الدقيقة واختتم أردا غولر رباعية الريال الدقيقة الرابعة الوقت المحتسب بدلا الضائع للشوط الثاني وهذا الهدف الأول للاعب التركي الملكي غاب معظم المباريات بسبب الإصابات,1
أصر المهاجم المصري محمد صلاح رحيل يورغن كلوب فريق ليفربول الإنجليزي بنهاية الموسم الحالي يؤثر مستقبله النادي سيتنحى كلوب منصبه كمدير فني نهاية الموسم وهي خطوة تكهن الكثيرون بأنها تحدث تغييرات بالجملة النادي يستعد لدخول حقبة جديدة وترجح تقارير إعلامية اللاعبين الأشهر الـ الأخيرة عقودهم ترينت ألكسندر أرنولد وفيرجيل فان دايك وصلاح يتبعون خطوات المدرب ويغادرون أنفيلد الدولي المصري أصر أنه يسمح لرحيل كلوب بالتأثير قراره وقال صلاح لشبكة سكاي سبورتس إنها الحياة لاعبون مهمون جدا غادروا النادي المدرب مهم جدا للفريق لكنه سيغادر يوم الأيام سأغادر النادي خروج كلوب يكون تأثير وتحدث لاعب تشلسي سابقا سماعه لأول مرة خبر قرار رحيل كلوب الصيف معترفا بأنه يظن الألماني وشك توقيع عقد جديد ليفربول وصرح عادة نعقد اجتماعات الساعة صباحا لذلك الأمر غريبا عندما قالوا اجتماعا الوقت وتابع اللاعب ينتهي عقده عام وكيل كلوب وقلت سيجدد عقده دقائق الاجتماع أخبرني فيرجل فان دايك كلوب سيغادر فقلت لماذا فقال فكرة لدي وكان كلوب عاما يحظى بشعبية كبيرة أبلغ إدارة النادي نوفمبرتشرين الثاني الماضي أنه سينهي مسيرته ليفربول أعوام ونصف نهاية الموسم الحالي,1
عادل باريس سان جيرمان متصدر الدوري الفرنسي لكرة القدم ضيفه ستاد رانس اليوم الأحد وشهدت المباراة جلوس الهداف كيليان مبابي مقاعد البدلاء الدفع آخر دقيقة المباراة وفاجأ رانس أصحاب الأرض بالتقدم دقائق البداية بعدما تردد أشرف حكيمي تمرير الكرة داخل منطقة الجزاء ليخطفها عمر دياكيتي الظهير الأيمن بالقرب خط المرمى ويمررها مارشال مونيتسي ليضعها الشباك سان جيرمان رد بهدفين دقيقتين الأول هدف عكسي إثر ارتطام تمريرة عرضية ركلة ركنية بمدافع رانس يونس عبد الحميد والثاني سجله جونزالو راموس عندما سقطت الكرة أمامه داخل منطقة الجزاء إبعادها بشكل خاطئ لتصبح النتيجة ومع أدرك رانس التعادل عندما كسر دياكيتي التسلل ليقابل تمريرة إيمانويل أجبادو ويسدد مرمى الحارس كيلور نافاس وأطلق مبابي سجل هدفا الدوري الموسم تسديدتين المرمى خلال مشاركته ليحصل الفريقان نقطة لكل منهما ووسع سان جيرمان الفارق الصدارة نقاط بينما يحتل رانس المركز التاسع,1
كشف المركز الدولي للدراسات الرياضية سي إس ومقره سويسرا الخميس قائمته السنوية لأغلى لاعب كرة القدم العالم القيمة المالية لصفقات الانتقال التقديرية وليس القيمة السوقية للاعبين وحلق الإنجليزي جود بيلينغهام نجم مدريد الإسباني عاليا القائمة بحوالي مليون متفوقا بقية نجوم المستديرة الحاليين وأبرزهم النرويجي إيرلينغ هالاند هداف مانشستر سيتي الإنجليزي صاحب المركز الثاني بقيمة تفوق مليون وجاء البرازيلي فينيسيوس جونيور زميل بيلينغهام النادي الملكي المرتبة الثالثة بأكثر مليون بينما يكن للفرنسي كيليان مبابي مهاجم باريس سان جيرمان مكان قائمة العشرين الأوائل مبابي مركز مفاجئ الرغم التكهنات الكبيرة حول مستقبله كيليان مبابي احتل المركز بقيمة انتقال تقديرية تجاوزت ملايين ووفقا للمركز الدولي المركز المفاجئ للنجم الفرنسي سببه عقده باريس سان جيرمان الفرنسي ينتهي الصيف المقبل ورغم الترتيب المتأخر جدا يزال بطل العالم منتخب فرنسا والفائز بجائزة الفتى الذهبي أغلى اللاعبين الدوري الفرنسي بقيمة سوقية تقدر مليون موقع ترانسفير ماركت العالمي معايير اختيار اللاعبين محاولة لقياس قيم الانتقالات المقدرة للنجوم أنحاء العالم استند خبراء الإحصاء المركز الدولي للدراسات الرياضية خوارزمية إحصائية أنشئت خلال فحص صفقة انتقال سابقة مختلف بطولات العالم,1
اكتسح بايرن ميونخ ضيفه ماينز وهزمه بنتيجة ضمن منافسات الجولة الدوري الألماني لكرة القدم اليوم السبت بينما نجح بوروسيا دورتموند تصحيح مساره تعادل وخسارة الجولتين الماضيتين وتقدم الفريق البافاري بهدفين سجلهما هاري كين وليون غرويتسكا الدقيقتين بينما قلص نديم أميري الفارق للضيوف بهدف الدقيقة وفي الوقت بدل الضائع أضاف هاري كين الهدف الثاني والثالث لفريقه لينهي العملاق البافاري الشوط الأول متقدما بـ أهداف لهدف وفي الشوط الثاني عزز بايرن ميونخ تفوقه بـ أهداف أخرى سجلها توماس مولر وجمال موسيالا وسيرجي غنابري وهاري كين وليون غرويتسكا الدقائق ورفع بايرن حقق أكبر انتصار الموسم بعدما سحق دارمشتات صفر أكتوبرتشرين الأول الماضي رصيده نقطة المركز الثاني متأخرا بفارق نقاط باير ليفركوزن المتصدر يلعب فولفسبورغ الأحد فرصة إعادة الفارق نقاط ماينز تجمد رصيده نقطة المركز وقبل الأخير هاري كين يعادل رقما عمره عاما فرض كين نفسه نجما المهرجان التهديفي للعملاق البافاري بتسجيله ثلاثية هاتريك وتمريره كرتين حاسمتين ورفع المهاجم الدولي الإنجليزي رصيده هدفا صدارة هدافي بوندسليغا ليعادل الرقم القياسي السابق يعود عاما عدد الأهداف الموسم الأول لأحد اللاعبين الدوري الألماني حققه الأسطورة أوفي زيلر بقميص فريق هامبورغ خلال موسم,1
أثار إيرلينغ هالاند نجم مانشستر سيتي ضجة مباراة فريقه دوري أبطال أوروبا منتصف الأسبوع ضد كوبنهاغن عندما ألمح إمكانية انتقاله مدريد الإسباني وسبق ارتبط اسم هالاند بالانتقال صفوف النادي الملكي الخطوة تتم النهاية ظل تركيز الميرينغي التعاقد الفرنسي كيليان مبابي مهاجم فريق باريس سان جيرمان وقال المهاجم النرويجي عندما سئل إمكانية انتقاله البرنابيو يومين متأكد أنني سأقرأ قلته العناوين الرئيسية يضيف مدريد تعرف قط يحمله المستقبل وذكرت صحيفة آس الإسبانية أنه يجدر بنجم بوروسيا دورتموند السابق يقول سعيد جدا مانشستر سيتي وهذا يبدو صحيحا وأنه يركز فقط تحقيق أشياء كبيرة السيتي لكنه بدلا اختار إرسال رسالة محسوبة ومتعمدة مدريد,1
حقق النجم النرويجي إيرلينغ هالاند هداف مانشستر سيتي رقما قياسيا جديدا بوصوله للهدف رقم بالدوري الإنجليزي الممتاز لكرة القدم عدد المباريات وجاء هدف هالاند ضد ليفربول السبت قمة الأسبوع الـ انتهت بالتعادل ليصبح بذلك أسرع لاعب يحقق هدفا مباراة فقط,1
جمع النرويجي أهدافه الـ البريميرليغ خلال موسمين خاضهما لحد مانشستر سيتي بواقع هدفا مباراة بالموسم الأول محطما الرقم القياسي لعدد الأهداف المسجلة موسم حقق هدفا الموسم الحالي ونشر مانشستر سيتي تغريدة بحسابه منصة إكس يشيد بانجاز هالاند وكتب رقما قياسيا يصدق وسجل هالاند هدفا بقدمه اليسرى أهداف بقدمه اليمنى أهداف بالرأس وهدفا وحيدا بالفخذ وبهذا الإنجاز التاريخي تفوق الدولي النرويجي مهاجمين أسطوريين سابقين وواحد يزال ينشط الدوري الممتاز وصلوا هدفا عدد المواجهات الإنجليزي أندي كول المهاجم السابق لنيوكاسل ومانشستر يونايتد هدفا مباراة سجل كول هدفا الدوري الممتاز لصالح نيوكاسل يونايتد موسم وفي منتصف موسمه الثاني انتقل مانشستر يونايتد وهناك وصل هدفا الهولندي رود فان نيستلروي لاعب مانشستر يونايتد السابق هدفا مباراة حقق المهاجم الهولندي هدفه رقم فوز فريقه السابق مانشستر يونايتد مضيفه نيوكاسل موسم آلان شيرر المهاجم السابق لبلاكبيرن وساوثهامبتون هدفا مباراة احتاج الهداف الإنجليزي شيرر مباراة فريقيه السابقين ساوثهامبتون وبلاكبيرن ليسجل هدفا الإسباني فيرناندو توريس مهاجم ليفربول سابقا هدفا مباراة سجل المهاجم الإسباني هدفه رقم الدوري الإنجليزي الممتاز الريدز مباراته رقم وكان هدف الفوز المتأخر أستون فيلا ديسمبركانون الأول عام المصري محمد صلاح مهاجم ليفربول هدفا مباراة احتاج النجم صلاح مباراة ليسجل هدفه الـ الدوري الممتاز وكان الدولي المصري وقع هدفين ناديه السابق تشلسي يحقق هدفا الريدز,1
أحرز إيرلينغ هالاند مهاجم مانشستر سيتي هدفا مرمى كوبنهاغن ضمن إياب ثمن نهائي دوري أبطال أوروبا لكرة القدم الأربعاء وبذلك أضاف رقما جديدا رصيده المزدحم بالأرقام القياسية وأحرز الإعصار النرويجي الهدف الثالث فوز سيتي ليرفع رصيده هدفا مباراة خاضها بالبطولة القارية المرموقة ولم يسبق لأي لاعب تاريخ البطولة سجل العدد الأهداف العمر عدد المباريات بحسب شبكة أوبتا للإحصائيات وتفوق النرويجي الملقب بـالمنجنيق الهولندي رود فان نيستلروي مهاجم مانشستر يونايتد وريال مدريد الأسبق سجل عدد الأهداف خلال مباراة وفي سن الـ وعندما الـ العمر سجل الأسطورة ليونيل ميسي لاعب إنتر ميامي الأميركي هدفا مباراة خاضها بالبطولة الأوروبية العريقة ووصل كيليان مبابي مهاجم باريس سان جيرمان الفرنسي عمر ميسي الرقم خاض مباراة ويتساوى البولندي المخضرم روبرت ليفاندوفسكي مهاجم برشلونة الحالي وبايرن ميونخ الألماني السابق عدد مباريات مبابي بلوغه حاجز هدفا بعمر عاما وفي سن عاما حقق البرازيلي نيمار دا سيلفا لاعب الهلال السعودي الحالي وبرشلونة وباريس سان جيرمان الأسبق هدفا مباراة,1
ابتكر فريق الباحثين الولايات المتحدة منظومة جديدة للذكاء الاصطناعي يمكنها التنبؤ باحتمالات الإصابة بمرض ألزهايمر سنوات بدء ظهور أعراض المرض وتعتمد المنظومة ابتكرها فريق بحثي جامعة كاليفورنيا سان فرانسيسكو الأميركية مستويات الكوليسترول الدم ونسبة هشاشة العظام المرأة ضمن مؤشرات حيوية أخرى لقياس احتمالات الإصابة بألزهايمر وتقول الباحثة أليس تانج عضو فريق الدراسة المنظومة تمثل الخطوة الأولى استخدام الذكاء الاصطناعي تحليل البيانات الصحية الروتينية لتحديد مخاطر الإصابة بالمرض بشكل مبكر قدر المستطاع وكذلك محاولة فهم التفسيرات البيولوجية وراء الإصابة بألزهايمر وأضافت قوة الذكاء الاصطناعي السياق تتمثل إمكانية تحديد المخاطر بناء مجموع الأمراض المختلفة يعاني المشاركون التجربة وفي إطار التجربة نشرتها الدورية العلمية نيتشر إيجينغ استخدم الفريق البحثي بيانات صحية تخص ملايين مريض للبحث العناصر تزيد احتمالات الإصابة بألزهايمر اعتمادا منظومة الذكاء الاصطناعي ووجدوا دقة تنبؤات المنظومة يمكن تصل سنوات الظهور الفعلي لأعراض المرض وبحسب الدراسة الباحثون أمراضا عديدة ارتفاع ضغط الدم والكوليسترول ونقص فيتامين دي تعتبر مؤشرات الإصابة بألزهايمر الرجال والنساء حد سواء تبين تضخم البروستاتا وضعف الانتصاب دلالات الإصابة بالمرض الرجال وأن هشاشة العظام مؤشرات الإصابة النساء الإصابة بهذه الأمراض دليلا مؤكدا المريض يصاب بألزهايمر مستقبلا وقالت تانج المنظومة الإلكترونية يمكنها التنبؤ بألزهايمر بناء مجموعة الأمراض يعاني الشخص ويأمل الباحثون توظيفها لتشخيص الإصابة بأمراض أخرى الذئبة الحمراء وبطانة الرحم المهاجرة,2
وصلت دراسة حديثة اختبار سهل باستخدام الدم للكشف ألزهايمر يؤدي إجراء فحص ومراقبة لمن يشتبه بإصابتهم نطاق أوسع وأسهل تقدم سكان العالم السن يستعد خبراء الصحة لارتفاع معدلات الأمراض المرتبطة بالعمر مرض ألزهايمر وأصبح العثور طرق جديدة لتشخيص الحالة أولوية وقت مضى نظرا لأن العلاجات الجديدة تعمل بشكل أفضل وقت مبكر مسار المرض وفقا لتقرير التايم الوقت الحالي تعد الطريقتان الأساسيتان لتشخيص مرض ألزهايمر التصوير المقطعي بالإصدار البوزيتروني البزل القطني مكلفة للغاية ملائمة بالنسبة لمعظم الناس يترك الكثير الحالات تشخيص والتصوير المقطعي بالإصدار البوزيتروني اختبار تصوير يستخدم المواد المشعة لتشخيص مجموعة متنوعة الأمراض يستخدمه الأطباء للعثور الأورام وتشخيص أمراض القلب واضطرابات الدماغ وغيرها الحالات ويستخدم الاختبار مادة كيميائية مشعة آمنة قابلة للحقن تسمى المتتبع الإشعاعي وجهازا يسمى الماسح الضوئي وفقا لكليفلاند كلينيك تشغيل الفيديومدة الفيديو المتتبع الإشعاعي يكتشف الماسح الضوئي الخلايا المريضة تمتص كميات كبيرة المتتبع الإشعاعي يشير وجود مشكلة صحية محتملة وفي تقنية البزل القطني يقوم مقدم الرعاية الصحية بإدخال إبرة مجوفة المساحة المحيطة بالعمود الفقري الفضاء العنكبوتية أسفل الظهر لسحب السائل النخاعي وفحصه حقن الدواء وفقا لجامعة جونز هوبكنز دراسة نشرت مجلة جاما نيورولوجي أفاد الباحثون اختبار واعد وسهل باستخدام الدم يؤدي إجراء فحص ومراقبة نطاق أوسع وعمل الباحثون جامعة غوتنبرغ السويد شركة ألز باث وهي الشركة طورت اختبار ألزهايمر المعتمد الدم والمستخدم الدراسات البحثية وقام الباحثون بالتحليل عبر إجراء التصوير المقطعي البزل القطني عينات الدم حوالي شخص مجموعات مختلفة المرضى الولايات المتحدة وكندا وإسبانيا ووجدوا اختبار الدم عالي الدقة الكشف ألزهايمر وقال نيكولاس أشتون الأستاذ المساعد الكيمياء العصبية بجامعة غوتنبرغ والمؤلف الرئيسي للدراسة لقد أداء اختبار الدم ممتازا دقيقا بنسبة تقريبا يقيس الاختبار مادة تسمى تاو المفسفرة بروتين ظهر كمؤشر قوي لمرض ألزهايمر وتميل مستويات تاو المفسفرة الارتفاع عندما تبدأ كتل بروتين الأميلويد وهي السمة المميزة لمرض ألزهايمر التشكل بالدماغ وغالبا يكون سنوات ظهور أعراض فقدان الذاكرة والتدهور المعرفي يقول أشتون الأطباء السويد بدؤوا دمج اختبار الدم برنامج شامل لتشخيص وإدارة مرض ألزهايمر لقد بدؤوا إجراء دراسة وجمع عينات الدم لتحديد نسبة المرضى وأضاف نأمل يتمكن يشتبه إصابته بالخرف الوصول الاختبار يكشف الأمراض الكامنة وراء يسبب أعراضه,2
طور فريق علماء جامعة ويسكونسن ماديسون أنسجة دماغية مطبوعة بتقنية الطباعة ثلاثية الأبعاد يمكنها تنمو وتعمل أنسجة الدماغ الطبيعية ويحمل الإنجاز الواعد آمالا كبيرة للباحثين والمختصين دراسة الأدمغة وأنسجتها يعملون إيجاد حلول للاضطرابات العصبية ألزهايمر وباركنسون ويشير البروفيسور سو تشون تشانغ مركز وايزمان بجامعة ويسكونسن ماديسون التأثير المرتقب لهذا الابتكار فهم روابط خلايا الدماغ وبيولوجيا الخلايا الجذعية وعلم الأعصاب ومسببات الاضطرابات العصبية وعلى عكس الطريقة التقليدية الطباعة التراكمية العامودية الباحثين لجؤوا ترتيب الخلايا العصبية ووضعها جنبا جنب أفقي والخلايا العصبية المستخدمة خلايا نمت خلايا جذعية مستحثة واستخدم الباحثون مادة هلامية تسمى الحبر الحيوي للفصل الطبقات سمح للخلايا بالنمو والتفاعل بعضها البعض الأنسجة كانت رقيقة للغاية لضمان امتصاص الأكسجين والمواد الغذائية بالشكل الأمثل يسهل تكوين شبكات تشبه أدمغة البشر وقد أظهرت الخلايا المطبوعة القدرة تكوين روابط داخل الطبقات وبينها بالإضافة التواصل الفعال خلال الناقلات العصبية وتعد تقنية الطباعة الأفقية المستخدمة مبتكرة وواعدة لأنها تتطلب معدات أساليب زراعة تخصصية يجعلها ممكنة للعديد المختبرات الإمكانيات المحدودة ويهدف الباحثون تطوير تقنيتهم الطباعة وإضافة المزيد التحسينات التركيز المادة الهلامية المستخدمة الطبقات,2
طور باحثون طريقة مبتكرة لمكافحة الأورام الخبيثة والخلايا السرطانية طريق تنظيم تدفق الكالسيوم داخل الخلية وتلعب أيونات الكالسيوم دورا حاسما الوظائف الخلوية ولكنها يمكن تصبح ضارة التعرض لجرعات عالية وصمم الباحثون مركبا ينظم تدفق الكالسيوم داخل الخلايا السرطانية باستخدام أيونات الكالسيوم الموجودة أنسجة الورم يلغي الحاجة مصدر خارجي للكالسيوم وبطبيعة الحال الخلايا الحية تحتاج أيونات الكالسيوم عناصر عدة لضمان عمل الميتوكوندريا تعمل كمولد للطاقة الخلية زيادة الكالسيوم يمكن تعطل عمل الميتوكوندريا يؤدي اختناق الخلايا وموتها وبالتعاون فريق بحثي جامعة إيهوا للإناث سول بكوريا الجنوبية وفرق صينية أخرى تمكنوا الاستفادة الظاهرة ليصنعوا دواء مضادا للورم قادر تنشيط قنوات الكالسيوم يؤدي تدفق مميت للكالسيوم داخل الخلايا السرطانية وركز الباحثون قناتين أساسيتين واحدة تقع الغشاء الخارجي والأخرى الشبكة الإندوبلازمية وهي عضية خلوية تخزن أيونات الكالسيوم وبعد تجارب ناجحة الخلايا السرطانية مجموعة الفئران توصل الباحثون التعرض للأشعة الحمراء القريبة يحفز عمل الدواء يؤدي اختفاء الورم,2
يقول الكاتب الأميركي المعروف ديل كارنجي نتأثر بشكل بالغ بالأشخاص نخالطهم ويقصد كارنجي بذلك التأثير المستوى الفكري والأخلاقي وبينما تؤثر علاقاتنا الاجتماعية أفكارنا واهتماماتنا وحتى سلوكنا يؤكد العلم التأثير يمتد ليشمل صحتنا واستعدادنا لبعض الأمراض يتشكل الميكروبيوم الخاص خلال اتصالنا بأفراد عائلتنا وأصدقائنا وكل نخالطهم وكيف يتشكل الميكروبيوم الميكروبيوم مجموعة الميكروبات البكتيريا والفطريات والفيروسات وجيناتها تعيش بشكل طبيعي أجسامنا وداخلنا المفيد ومنها الممرض أجرى فريق الباحثين جامعة ترينتو الإيطالية دراسة شملت الآلاف أنحاء العالم لدراسة الميكروبيوم الخاص بكل مجموعة وبعد عينات فم وأمعاء المشاركين وتحليلها استنتجوا الأمراض المرتبطة بخلل الميكروبيوم السرطان وداء السكري والسمنة تكون قابلة للانتقال البشر طريق الاختلاط المباشر كاختلاط أفراد العائلة ورفقاء السكن والأصدقاء وحتى الجيران ونشر الفريق نتائج الدراسة دورية نيتشر يوم ينايركانون الثاني الماضي الميكروبيوم مجموعة الميكروبات تعيش بشكل طبيعي أجسامنا وداخلنا المفيد والممرض شترستوك تعد الدراسة أشمل الدراسات مجال الميكروبيوم تتناول الإجابة بشكل واضح ومستفيض سؤالين مهمين للغاية لماذا تنتقل الميكروبات الأمعاء والفم ومتى يحدث الانتقال وحسب تصريح كاثرين زيو الباحثة علوم الميكروبيوم بجامعة ستانفورد بالولايات المتحدة لموقع نيتشر الميكروبات الجديدة تستمر إعادة تشكيل الميكروبيوم لدينا طوال حياتنا مجموعة ميكروبية ركزت معظم الدراسات السابقة تناولت آلية تشكيل البشر للميكروبيوم الخاص اتصال بالميكروبات خلال الأم فهذا الاتصال السبيل لاكتساب مجموعة ميكروبية ولدراسة ولماذا تتغير مجموعة ميكروبية يكتسبها الشخص مدى حياته الفريق البحثي بتحليل الحمض النووي يقرب آلاف عينة البراز واللعاب ابتداء بأشخاص يعيشون القرى الريفية إيطاليا والأرجنتين ومدن الصين وصولا عدد السكان أوروبا وأميركا الشمالية درس الباحثون التشابه سلالات الميكروبات وجدت فم وأمعاء أفراد الأسرة والشركاء وزملاء المنزل وغيرهم وأكد التحليل التشابه القوي الميكروبيوم الخاص بالأمهات وذلك الخاص بأطفالهن تحديدا وقت مبكر أعمارهم وأظهرت الدراسة الرضع خلال السنة الأولى أعمارهم يحملون نصف السلالات الميكروبية المعوية تحملها أمهاتهم ولوحظ انخفاض مدى التشابه تقدم الأطفال العمر لكنه يختف تماما سن الرابعة شارك الأطفال أعدادا مماثلة سلالات الميكروبات آبائهم الحال أمهاتهم وفي حالة التوائم ابتعدوا بعضهم بعضا أنهم يحملون عددا الميكروبات المعوية المتشابهة زادت فترة افتراقهم يعيشون معا وقد لوحظ التشابه أفراد الأسر عديد المجموعات الريفية يميل الأشخاص أسر منفصلة القرية نفسها حمل السلالات الميكروبية المعوية نفسها الأشخاص قرى مختلفة الأفراد عاشوا معا لفترات طويلة يميلون امتلاك سلالات الميكروبات نفسها أفواههم وأمعائهم شترستوك واستنتج الفريق تحليل بيانات العينات المدروسة الأفراد عاشوا معا بغض النظر علاقتهم يميلون امتلاك سلالات الميكروبات نفسها أفواههم وأمعائهم وكلما طالت مدة حياتهم معا زادت نسب التشابه الأزواج كانوا شريحة تميل مشاركة نوع السلالات نفسها حد أكبر الأطفال والآباء وحسب هيلاري براون عالمة الأحياء الدقيقة معهد ويلكوم سانجر هينكستون بالمملكة المتحدة ستكون الورقة البحثية مهمة للغاية لأنها تجيب أهم الأسئلة البحثية مجال الميكروبيوم ولأنها تضع حجر الأساس لدراسة يمكن يسهم المرض انتشار الميكروبات يعتقد أنها مسببات الأمراض والقيام بذلك يتطلب دراسة علاقة ميكروبات معينة وانتشارها بصحة البشر دراسات طويلة الأمد المسار تتجه إليه أبحاث الميكروبيوم وتختم براون بقولها المبشر أننا سنكون قادرين توفير إجابة لبعض الأسئلة مستقبلا المصدر مواقع إلكترونية,2
